date,id,bear,bishop,martin,otter,pocosin,possum,raccoon,rattlesnake,walker,wildcat,ref_drained,ref_nat,ref2_wht,ref2,ref3,ref4
7/9/2023 0:00,20231019,-1.045,-2.151,-1.554,-2.517,,-3.432,-1.914,-2.027,-3.847,-2.037,,-1.449,-1.251,,-2.574,-5.154
7/9/2023 0:30,20231019,-1.05,-2.157,-1.566,-2.526,,-3.449,-1.922,-2.034,-3.852,-2.05,,-1.441,-1.253,,-2.574,-5.147
7/9/2023 1:00,20231019,-1.051,-2.171,-1.578,-2.513,,-3.455,-1.93,-2.046,-3.856,-2.055,,-1.445,-1.254,,-2.577,-5.156
7/9/2023 1:30,20231019,-1.072,-2.159,-1.558,-2.492,,-3.445,-1.917,-2.038,-3.844,-2.043,,-1.446,-1.257,,-2.58,-5.157
7/9/2023 2:00,20231019,-1.083,-2.122,-1.541,-2.482,,-3.421,-1.892,-2.013,-3.818,-2.026,,-1.442,-1.249,,-2.583,-5.154
7/9/2023 2:30,20231019,-1.103,-2.124,-1.528,-2.479,,-3.421,-1.888,-2.009,-3.81,-2.017,,-1.451,-1.259,,-2.587,-5.161
7/9/2023 3:00,20231019,-1.11,-2.138,-1.531,-2.482,,-3.418,-1.884,-2.005,-3.805,-2.009,,-1.46,-1.251,,-2.587,-5.158
7/9/2023 3:30,20231019,-1.1,-2.138,-1.528,-2.482,,-3.421,-1.884,-2.004,-3.796,-2.012,,-1.459,-1.241,,-2.583,-5.147
7/9/2023 4:00,20231019,-1.087,-2.137,-1.531,-2.482,,-3.428,-1.891,-2.007,-3.808,-2.02,,-1.458,-1.253,,-2.586,-5.154
7/9/2023 4:30,20231019,-1.08,-2.153,-1.528,-2.482,,-3.428,-1.887,-2.007,-3.803,-2.02,,-1.462,-1.249,,-2.586,-5.154
7/9/2023 5:00,20231019,-1.076,-2.168,-1.528,-2.48,,-3.428,-1.887,-2.011,-3.803,-2.02,,-1.458,-1.256,,-2.59,-5.144
7/9/2023 5:30,20231019,-1.076,-2.181,-1.529,-2.485,,-3.429,-1.881,-2.009,-3.796,-2.021,,-1.458,-1.247,,-2.584,-5.142
7/9/2023 6:00,20231019,-1.087,-2.186,-1.531,-2.482,,-3.438,-1.882,-2.015,-3.794,-2.023,,-1.46,-1.25,,-2.589,-5.137
7/9/2023 6:30,20231019,-1.087,-2.173,-1.527,-2.482,,-3.431,-1.882,-2.01,-3.788,-2.018,,-1.463,-1.255,,-2.585,-5.136
7/9/2023 7:00,20231019,-1.083,-2.156,-1.527,-2.475,,-3.431,-1.881,-2.013,-3.787,-2.017,,-1.467,-1.252,,-2.592,-5.133
7/9/2023 7:30,20231019,-1.092,-2.148,-1.527,-2.471,,-3.434,-1.88,-2.013,-3.791,-2.02,,-1.47,-1.263,,-2.591,-5.126
7/9/2023 8:00,20231019,-1.094,-2.148,-1.531,-2.488,,-3.438,-1.884,-2.016,-3.79,-2.024,,-1.469,-1.257,,-2.595,-5.122
7/9/2023 8:30,20231019,-1.093,-2.143,-1.537,-2.495,,-3.451,-1.895,-2.023,-3.797,-2.031,,-1.472,-1.257,,-2.594,-5.108
7/9/2023 9:00,20231019,-1.097,-2.15,-1.548,-2.495,,-3.461,-1.902,-2.035,-3.809,-2.039,,-1.48,-1.25,,-2.594,-5.104
7/9/2023 9:30,20231019,-1.096,-2.146,-1.555,-2.502,,-3.465,-1.911,-2.036,-3.82,-2.045,,-1.469,-1.257,,-2.599,-5.105
7/9/2023 10:00,20231019,-1.107,-2.146,-1.555,-2.504,,-3.465,-1.905,-2.037,-3.827,-2.043,,-1.467,-1.253,,-2.592,-5.098
7/9/2023 10:30,20231019,-1.114,-2.139,-1.56,-2.513,,-3.47,-1.915,-2.047,-3.838,-2.045,,-1.474,-1.255,,-2.603,-5.107
7/9/2023 11:00,20231019,-1.121,-2.145,-1.572,-2.518,,-3.488,-1.929,-2.058,-3.862,-2.06,,-1.472,-1.256,,-2.609,-5.116
7/9/2023 11:30,20231019,-1.133,-2.144,-1.57,-2.514,,-3.487,-1.93,-2.058,-3.863,-2.052,,-1.473,-1.256,,-2.601,-5.111
7/9/2023 12:00,20231019,-1.134,-2.143,-1.569,-2.528,,-3.492,-1.934,-2.058,-3.869,-2.053,,-1.475,-1.267,,-2.601,-5.12
7/9/2023 12:30,20231019,-1.139,-2.142,-1.597,-2.562,,-3.512,-1.954,-2.075,-3.888,-2.077,,-1.477,-1.259,,-2.606,-5.148
7/9/2023 13:00,20231019,-1.16,-2.141,-1.621,-2.529,,-3.546,-1.984,-2.113,-3.929,-2.101,,-1.483,-1.263,,-2.612,-5.155
7/9/2023 13:30,20231019,-1.16,-2.157,-1.584,-2.505,,-3.505,-1.945,-2.074,-3.89,-2.074,,-1.474,-1.259,,-2.612,-5.149
7/9/2023 14:00,20231019,-1.167,-2.161,-1.56,-2.457,,-3.499,-1.933,-2.055,-3.871,-2.047,,-1.482,-1.262,,-2.621,-5.154
7/9/2023 14:30,20231019,-1.182,-2.167,-1.512,-2.468,,-3.461,-1.887,-2.012,-3.834,-2.006,,-1.493,-1.266,,-2.611,-5.14
7/9/2023 15:00,20231019,-1.217,-2.173,-1.53,-2.423,,-3.468,-1.896,-2.018,-3.832,-2.012,,-1.477,-1.27,,-2.604,-5.137
7/9/2023 15:30,20231019,-1.182,-2.171,-1.437,-2.481,,-3.332,-1.839,-2.008,-3.825,-1.927,,-1.526,-1.283,,-2.634,-5.161
7/9/2023 16:00,20231019,-1.167,-2.182,-1.462,-2.423,,-2.987,-1.861,-2.018,-3.795,-1.937,,-1.597,-1.285,,-2.708,-5.24
7/9/2023 16:30,20231019,-1.134,-2.184,-1.404,-2.39,,-2.991,-1.783,-1.923,-3.687,-1.859,,-1.436,-1.281,,-2.563,-5.151
7/9/2023 17:00,20231019,-1.138,-2.181,-1.377,-2.383,,-2.977,-1.737,-1.869,-3.614,-1.829,,-1.301,-1.283,,-2.461,-5.148
7/9/2023 17:30,20231019,-1.018,-2.208,-1.378,-2.363,,-2.988,-1.723,-1.851,-3.592,-1.829,,-1.262,-1.287,,-2.392,-5.142
7/9/2023 18:00,20231019,-0.927,-2.236,-1.361,-2.351,,-2.981,-1.698,-1.826,-3.565,-1.815,,-1.239,-1.295,,-2.359,-5.143
7/9/2023 18:30,20231019,-0.849,-2.205,-1.352,-2.338,,-2.969,-1.674,-1.811,-3.552,-1.798,,-1.261,-1.304,,-2.364,-5.172
7/9/2023 19:00,20231019,-0.811,-2.174,-1.347,-2.326,,-2.981,-1.663,-1.795,-3.534,-1.793,,-1.274,-1.31,,-2.364,-5.167
7/9/2023 19:30,20231019,-0.798,-2.128,-1.338,-2.307,,-2.972,-1.645,-1.78,-3.514,-1.782,,-1.262,-1.289,,-2.334,-5.123
7/9/2023 20:00,20231019,-0.762,-2.143,-1.323,-2.296,,-2.971,-1.634,-1.774,-3.498,-1.775,,-1.246,-1.296,,-2.32,-5.089
7/9/2023 20:30,20231019,-0.726,-2.084,-1.312,-2.292,,-2.964,-1.612,-1.756,-3.477,-1.763,,-1.251,-1.322,,-2.317,-5.044
7/9/2023 21:00,20231019,-0.697,-2.087,-1.305,-2.313,,-2.967,-1.605,-1.749,-3.464,-1.754,,-1.251,-1.388,,-2.315,-4.966
7/9/2023 21:30,20231019,-0.661,-2.013,-1.322,-2.326,,-2.988,-1.622,-1.762,-3.481,-1.775,,-1.246,-1.142,,-2.304,-4.913
7/9/2023 22:00,20231019,-0.629,-1.971,-1.342,-2.326,,-3.008,-1.643,-1.782,-3.494,-1.796,,-1.237,-1.061,,-2.305,-4.877
7/9/2023 22:30,20231019,-0.583,-1.961,-1.345,-2.326,,-3.008,-1.638,-1.786,-3.488,-1.804,,-1.231,-1.012,,-2.308,-4.846
7/9/2023 23:00,20231019,-0.555,-1.935,-1.345,-2.333,,-3.018,-1.642,-1.789,-3.483,-1.803,,-1.235,-0.995,,-2.311,-4.814
7/9/2023 23:30,20231019,-0.55,-1.921,-1.359,-2.33,,-3.024,-1.646,-1.802,-3.488,-1.808,,-1.227,-1.01,,-2.312,-4.779
7/10/2023 0:00,20231019,-0.548,-1.912,-1.349,-2.328,,-3.024,-1.639,-1.798,-3.472,-1.809,,-1.215,-1.004,,-2.301,-4.748
7/10/2023 0:30,20231019,-0.525,-1.906,-1.344,-2.316,,-3.029,-1.635,-1.798,-3.464,-1.809,,-1.215,-0.988,,-2.312,-4.726
7/10/2023 1:00,20231019,-0.513,-1.894,-1.346,-2.315,,-3.024,-1.63,-1.802,-3.451,-1.81,,-1.207,-0.968,,-2.308,-4.696
7/10/2023 1:30,20231019,-0.502,-1.882,-1.341,-2.31,,-3.023,-1.626,-1.797,-3.447,-1.801,,-1.203,-0.974,,-2.307,-4.674
7/10/2023 2:00,20231019,-0.487,-1.883,-1.343,-2.306,,-3.027,-1.625,-1.797,-3.438,-1.802,,-1.195,-0.97,,-2.307,-4.648
7/10/2023 2:30,20231019,-0.468,-1.891,-1.336,-2.303,,-3.03,-1.621,-1.801,-3.425,-1.802,,-1.195,-0.968,,-2.311,-4.638
7/10/2023 3:00,20231019,-0.448,-1.912,-1.329,-2.294,,-3.034,-1.621,-1.801,-3.425,-1.806,,-1.199,-0.971,,-2.319,-4.62
7/10/2023 3:30,20231019,-0.436,-1.919,-1.32,-2.286,,-3.025,-1.611,-1.791,-3.406,-1.8,,-1.197,-0.971,,-2.321,-4.608
7/10/2023 4:00,20231019,-0.424,-1.918,-1.319,-2.28,,-3.02,-1.602,-1.785,-3.396,-1.79,,-1.196,-0.977,,-2.316,-4.592
7/10/2023 4:30,20231019,-0.416,-1.932,-1.317,-2.278,,-3.022,-1.602,-1.782,-3.391,-1.794,,-1.195,-0.981,,-2.324,-4.58
7/10/2023 5:00,20231019,-0.413,-1.929,-1.315,-2.275,,-3.027,-1.603,-1.782,-3.382,-1.789,,-1.199,-0.978,,-2.332,-4.571
7/10/2023 5:30,20231019,-0.4,-1.925,-1.314,-2.285,,-3.027,-1.597,-1.776,-3.375,-1.791,,-1.201,-0.98,,-2.334,-4.563
7/10/2023 6:00,20231019,-0.383,-1.921,-1.325,-2.274,,-3.04,-1.607,-1.786,-3.381,-1.805,,-1.198,-0.972,,-2.332,-4.552
7/10/2023 6:30,20231019,-0.377,-1.921,-1.314,-2.274,,-3.037,-1.598,-1.778,-3.371,-1.8,,-1.197,-0.971,,-2.332,-4.545
7/10/2023 7:00,20231019,-0.374,-1.921,-1.314,-2.27,,-3.04,-1.602,-1.773,-3.374,-1.799,,-1.196,-0.97,,-2.335,-4.54
7/10/2023 7:30,20231019,-0.373,-1.921,-1.31,-2.274,,-3.044,-1.6,-1.775,-3.371,-1.8,,-1.196,-0.973,,-2.337,-4.536
7/10/2023 8:00,20231019,-0.383,-1.921,-1.314,-2.277,,-3.047,-1.598,-1.773,-3.364,-1.806,,-1.198,-0.98,,-2.347,-4.535
7/10/2023 8:30,20231019,-0.379,-1.915,-1.32,-2.28,,-3.047,-1.596,-1.771,-3.36,-1.807,,-1.203,-0.979,,-2.349,-4.532
7/10/2023 9:00,20231019,-0.375,-1.909,-1.327,-2.275,,-3.064,-1.605,-1.773,-3.37,-1.822,,-1.204,-0.97,,-2.356,-4.535
7/10/2023 9:30,20231019,-0.381,-1.905,-1.325,-2.276,,-3.065,-1.606,-1.771,-3.363,-1.819,,-1.193,-0.975,,-2.357,-4.526
7/10/2023 10:00,20231019,-0.38,-1.904,-1.324,-2.278,,-3.064,-1.6,-1.768,-3.356,-1.812,,-1.199,-0.983,,-2.355,-4.524
7/10/2023 10:30,20231019,-0.386,-1.906,-1.325,-2.293,,-3.072,-1.613,-1.777,-3.364,-1.829,,-1.203,-0.986,,-2.363,-4.529
7/10/2023 11:00,20231019,-0.4,-1.916,-1.34,-2.288,,-3.091,-1.613,-1.785,-3.373,-1.837,,-1.207,-0.982,,-2.368,-4.541
7/10/2023 11:30,20231019,-0.405,-1.911,-1.339,-2.3,,-3.092,-1.611,-1.779,-3.371,-1.84,,-1.201,-0.974,,-2.361,-4.539
7/10/2023 12:00,20231019,-0.403,-1.91,-1.351,-2.293,,-3.104,-1.621,-1.786,-3.382,-1.851,,-1.204,-0.977,,-2.368,-4.541
7/10/2023 12:30,20231019,-0.412,-1.92,-1.351,-2.28,,-3.101,-1.619,-1.779,-3.368,-1.841,,-1.194,-0.977,,-2.357,-4.531
7/10/2023 13:00,20231019,-0.43,-1.917,-1.344,-2.292,,-3.097,-1.609,-1.773,-3.362,-1.844,,-1.192,-0.972,,-2.367,-4.535
7/10/2023 13:30,20231019,-0.432,-1.914,-1.343,-2.294,,-3.106,-1.615,-1.775,-3.364,-1.855,,-1.203,-0.979,,-2.373,-4.547
7/10/2023 14:00,20231019,-0.446,-1.924,-1.351,-2.288,,-3.111,-1.617,-1.776,-3.37,-1.852,,-1.204,-0.974,,-2.378,-4.552
7/10/2023 14:30,20231019,-0.443,-1.926,-1.349,-2.283,,-3.109,-1.607,-1.771,-3.36,-1.85,,-1.207,-0.98,,-2.385,-4.561
7/10/2023 15:00,20231019,-0.448,-1.932,-1.351,-2.285,,-3.111,-1.609,-1.773,-3.362,-1.853,,-1.205,-0.978,,-2.387,-4.573
7/10/2023 15:30,20231019,-0.453,-1.932,-1.35,-2.297,,-3.113,-1.604,-1.768,-3.357,-1.848,,-1.209,-0.983,,-2.378,-4.579
7/10/2023 16:00,20231019,-0.462,-1.949,-1.362,-2.27,,-3.124,-1.615,-1.775,-3.365,-1.864,,-1.208,-0.984,,-2.381,-4.581
7/10/2023 16:30,20231019,-0.461,-1.947,-1.334,-2.287,,-3.108,-1.59,-1.754,-3.35,-1.844,,-1.215,-0.982,,-2.395,-4.605
7/10/2023 17:00,20231019,-0.47,-1.958,-1.358,-2.275,,-3.121,-1.605,-1.764,-3.353,-1.856,,-1.239,-0.991,,-2.418,-4.626
7/10/2023 17:30,20231019,-0.469,-1.957,-1.346,-2.259,,-3.116,-1.596,-1.76,-3.344,-1.855,,-1.213,-0.978,,-2.382,-4.596
7/10/2023 18:00,20231019,-0.486,-1.951,-1.338,-2.258,,-3.094,-1.572,-1.739,-3.323,-1.83,,-1.205,-0.982,,-2.385,-4.609
7/10/2023 18:30,20231019,-0.478,-1.953,-1.334,-2.265,,-3.108,-1.582,-1.741,-3.324,-1.835,,-1.219,-0.991,,-2.399,-4.626
7/10/2023 19:00,20231019,-0.488,-1.963,-1.341,-2.272,,-3.114,-1.588,-1.752,-3.334,-1.845,,-1.216,-0.996,,-2.405,-4.629
7/10/2023 19:30,20231019,-0.491,-1.961,-1.347,-2.272,,-3.118,-1.587,-1.746,-3.332,-1.848,,-1.227,-0.998,,-2.404,-4.629
7/10/2023 20:00,20231019,-0.464,-1.955,-1.347,-2.278,,-3.124,-1.582,-1.749,-3.335,-1.854,,-1.23,-1.003,,-2.407,-4.632
7/10/2023 20:30,20231019,-0.482,-1.959,-1.354,-2.265,,-3.134,-1.594,-1.757,-3.343,-1.859,,-1.221,-0.991,,-2.407,-4.639
7/10/2023 21:00,20231019,-0.492,-1.967,-1.34,-2.266,,-3.118,-1.582,-1.745,-3.322,-1.846,,-1.225,-0.993,,-2.407,-4.625
7/10/2023 21:30,20231019,-0.499,-1.943,-1.345,-2.264,,-3.123,-1.579,-1.742,-3.322,-1.851,,-1.235,-1.004,,-2.416,-4.644
7/10/2023 22:00,20231019,-0.517,-1.963,-1.347,-2.273,,-3.124,-1.58,-1.747,-3.323,-1.852,,-1.231,-1.029,,-2.413,-4.635
7/10/2023 22:30,20231019,-0.528,-1.959,-1.355,-2.281,,-3.136,-1.588,-1.756,-3.332,-1.861,,-1.236,-0.988,,-2.418,-4.633
7/10/2023 23:00,20231019,-0.509,-1.942,-1.367,-2.281,,-3.151,-1.593,-1.761,-3.333,-1.874,,-1.241,-0.99,,-2.423,-4.645
7/10/2023 23:30,20231019,-0.518,-1.948,-1.364,-2.271,,-3.141,-1.59,-1.759,-3.326,-1.872,,-1.234,-1.007,,-2.416,-4.638
7/11/2023 0:00,20231019,-0.523,-1.949,-1.357,-2.275,,-3.141,-1.587,-1.756,-3.324,-1.865,,-1.232,-1.006,,-2.418,-4.635
7/11/2023 0:30,20231019,-0.539,-1.96,-1.364,-2.282,,-3.148,-1.591,-1.756,-3.333,-1.865,,-1.232,-1.006,,-2.422,-4.635
7/11/2023 1:00,20231019,-0.551,-1.954,-1.368,-2.277,,-3.154,-1.599,-1.76,-3.333,-1.874,,-1.241,-1.009,,-2.422,-4.639
7/11/2023 1:30,20231019,-0.548,-1.967,-1.366,-2.275,,-3.153,-1.59,-1.759,-3.332,-1.873,,-1.24,-1.005,,-2.425,-4.634
7/11/2023 2:00,20231019,-0.557,-1.954,-1.361,-2.27,,-3.148,-1.581,-1.75,-3.318,-1.868,,-1.239,-1.005,,-2.428,-4.629
7/11/2023 2:30,20231019,-0.561,-1.955,-1.363,-2.261,,-3.146,-1.584,-1.756,-3.321,-1.867,,-1.242,-1.014,,-2.434,-4.627
7/11/2023 3:00,20231019,-0.572,-1.955,-1.358,-2.256,,-3.148,-1.578,-1.751,-3.315,-1.869,,-1.24,-1.008,,-2.428,-4.625
7/11/2023 3:30,20231019,-0.574,-1.969,-1.349,-2.247,,-3.143,-1.572,-1.744,-3.312,-1.862,,-1.246,-1.01,,-2.438,-4.63
7/11/2023 4:00,20231019,-0.573,-1.978,-1.344,-2.256,,-3.134,-1.565,-1.738,-3.301,-1.855,,-1.253,-1.011,,-2.436,-4.625
7/11/2023 4:30,20231019,-0.575,-1.972,-1.352,-2.247,,-3.139,-1.57,-1.746,-3.305,-1.864,,-1.257,-1.015,,-2.436,-4.633
7/11/2023 5:00,20231019,-0.581,-1.969,-1.347,-2.247,,-3.141,-1.566,-1.742,-3.305,-1.859,,-1.256,-1.009,,-2.436,-4.638
7/11/2023 5:30,20231019,-0.575,-1.973,-1.347,-2.246,,-3.144,-1.564,-1.744,-3.306,-1.861,,-1.266,-1.012,,-2.446,-4.648
7/11/2023 6:00,20231019,-0.573,-1.978,-1.35,-2.236,,-3.138,-1.558,-1.738,-3.299,-1.858,,-1.268,-1.023,,-2.449,-4.655
7/11/2023 6:30,20231019,-0.585,-1.981,-1.339,-2.242,,-3.138,-1.556,-1.732,-3.292,-1.85,,-1.269,-1.018,,-2.451,-4.658
7/11/2023 7:00,20231019,-0.586,-1.972,-1.348,-2.244,,-3.141,-1.558,-1.734,-3.297,-1.86,,-1.266,-1.017,,-2.449,-4.661
7/11/2023 7:30,20231019,-0.588,-1.975,-1.351,-2.248,,-3.149,-1.558,-1.742,-3.3,-1.855,,-1.269,-1.022,,-2.441,-4.669
7/11/2023 8:00,20231019,-0.591,-1.969,-1.354,-2.251,,-3.154,-1.569,-1.746,-3.303,-1.862,,-1.272,-1.017,,-2.448,-4.674
7/11/2023 8:30,20231019,-0.586,-1.962,-1.357,-2.265,,-3.161,-1.571,-1.752,-3.309,-1.872,,-1.278,-1.026,,-2.455,-4.681
7/11/2023 9:00,20231019,-0.592,-1.955,-1.371,-2.269,,-3.174,-1.585,-1.766,-3.319,-1.882,,-1.283,-1.024,,-2.457,-4.687
7/11/2023 9:30,20231019,-0.604,-1.963,-1.371,-2.265,,-3.181,-1.589,-1.774,-3.323,-1.887,,-1.275,-1.025,,-2.453,-4.694
7/11/2023 10:00,20231019,-0.616,-1.963,-1.374,-2.267,,-3.185,-1.593,-1.782,-3.323,-1.887,,-1.275,-1.026,,-2.453,-4.705
7/11/2023 10:30,20231019,-0.626,-1.956,-1.376,-2.269,,-3.186,-1.595,-1.78,-3.334,-1.889,,-1.281,-1.036,,-2.454,-4.717
7/11/2023 11:00,20231019,-0.64,-1.957,-1.378,-2.274,,-3.188,-1.596,-1.789,-3.34,-1.886,,-1.287,-1.039,,-2.464,-4.736
7/11/2023 11:30,20231019,-0.647,-1.955,-1.389,-2.289,,-3.193,-1.606,-1.799,-3.341,-1.896,,-1.288,-1.035,,-2.466,-4.755
7/11/2023 12:00,20231019,-0.658,-1.952,-1.398,-2.289,,-3.205,-1.616,-1.813,-3.356,-1.902,,-1.286,-1.03,,-2.463,-4.781
7/11/2023 12:30,20231019,-0.66,-1.955,-1.401,-2.3,,-3.208,-1.62,-1.814,-3.357,-1.903,,-1.282,-1.031,,-2.468,-4.808
7/11/2023 13:00,20231019,-0.664,-1.962,-1.412,-2.3,,-3.218,-1.625,-1.822,-3.371,-1.913,,-1.292,-1.039,,-2.472,-4.839
7/11/2023 13:30,20231019,-0.674,-1.972,-1.412,-2.293,,-3.221,-1.63,-1.836,-3.373,-1.919,,-1.294,-1.039,,-2.474,-4.868
7/11/2023 14:00,20231019,-0.686,-1.978,-1.409,-2.293,,-3.225,-1.627,-1.833,-3.371,-1.917,,-1.296,-1.045,,-2.475,-4.903
7/11/2023 14:30,20231019,-0.698,-1.991,-1.409,-2.287,,-3.232,-1.629,-1.83,-3.377,-1.91,,-1.294,-1.042,,-2.476,-4.924
7/11/2023 15:00,20231019,-0.71,-1.986,-1.406,-2.295,,-3.228,-1.626,-1.832,-3.366,-1.912,,-1.296,-1.049,,-2.473,-4.956
7/11/2023 15:30,20231019,-0.714,-1.988,-1.414,-2.287,,-3.233,-1.627,-1.837,-3.376,-1.914,,-1.302,-1.05,,-2.483,-4.986
7/11/2023 16:00,20231019,-0.719,-1.986,-1.409,-2.299,,-3.232,-1.629,-1.843,-3.378,-1.92,,-1.312,-1.056,,-2.493,-5.008
7/11/2023 16:30,20231019,-0.73,-1.991,-1.418,-2.297,,-3.237,-1.635,-1.849,-3.385,-1.922,,-1.315,-1.057,,-2.487,-5.024
7/11/2023 17:00,20231019,-0.731,-2.006,-1.423,-2.294,,-3.238,-1.638,-1.851,-3.387,-1.925,,-1.312,-1.055,,-2.489,-5.033
7/11/2023 17:30,20231019,-0.737,-2.012,-1.42,-2.283,,-3.242,-1.63,-1.852,-3.379,-1.921,,-1.318,-1.063,,-2.494,-5.043
7/11/2023 18:00,20231019,-0.746,-2.017,-1.413,-2.289,,-3.234,-1.623,-1.845,-3.376,-1.914,,-1.319,-1.07,,-2.491,-5.054
7/11/2023 18:30,20231019,-0.759,-2.019,-1.404,-2.273,,-3.233,-1.62,-1.838,-3.373,-1.907,,-1.321,-1.071,,-2.5,-5.059
7/11/2023 19:00,20231019,-0.761,-2.021,-1.399,-2.276,,-3.227,-1.617,-1.84,-3.362,-1.904,,-1.327,-1.078,,-2.498,-5.068
7/11/2023 19:30,20231019,-0.762,-2.018,-1.402,-2.273,,-3.231,-1.612,-1.839,-3.36,-1.902,,-1.329,-1.079,,-2.501,-5.071
7/11/2023 20:00,20231019,-0.758,-2.011,-1.402,-2.271,,-3.238,-1.619,-1.845,-3.362,-1.905,,-1.336,-1.083,,-2.499,-5.085
7/11/2023 20:30,20231019,-0.764,-2.017,-1.397,-2.269,,-3.226,-1.612,-1.843,-3.354,-1.897,,-1.336,-1.099,,-2.497,-5.093
7/11/2023 21:00,20231019,-0.762,-2.019,-1.398,-2.27,,-3.231,-1.613,-1.848,-3.359,-1.902,,-1.332,-1.108,,-2.502,-5.102
7/11/2023 21:30,20231019,-0.764,-2.022,-1.4,-2.272,,-3.226,-1.609,-1.848,-3.354,-1.906,,-1.341,-1.106,,-2.498,-5.107
7/11/2023 22:00,20231019,-0.775,-2.024,-1.405,-2.27,,-3.238,-1.618,-1.856,-3.359,-1.906,,-1.345,-1.105,,-2.506,-5.122
7/11/2023 22:30,20231019,-0.772,-2.025,-1.41,-2.272,,-3.243,-1.619,-1.861,-3.35,-1.915,,-1.345,-1.119,,-2.5,-5.124
7/11/2023 23:00,20231019,-0.777,-2.022,-1.415,-2.271,,-3.244,-1.624,-1.862,-3.36,-1.92,,-1.346,-1.116,,-2.501,-5.129
7/11/2023 23:30,20231019,-0.782,-2.011,-1.411,-2.285,,-3.248,-1.619,-1.86,-3.362,-1.914,,-1.348,-1.111,,-2.511,-5.135
7/12/2023 0:00,20231019,-0.79,-2.012,-1.421,-2.285,,-3.254,-1.629,-1.871,-3.36,-1.925,,-1.359,-1.116,,-2.518,-5.142
7/12/2023 0:30,20231019,-0.799,-2.006,-1.428,-2.292,,-3.261,-1.637,-1.879,-3.365,-1.925,,-1.355,-1.119,,-2.51,-5.138
7/12/2023 1:00,20231019,-0.808,-2.013,-1.439,-2.288,,-3.264,-1.641,-1.883,-3.365,-1.933,,-1.351,-1.118,,-2.51,-5.142
7/12/2023 1:30,20231019,-0.811,-2.005,-1.428,-2.285,,-3.264,-1.642,-1.884,-3.357,-1.934,,-1.352,-1.12,,-2.511,-5.139
7/12/2023 2:00,20231019,-0.821,-2.006,-1.428,-2.29,,-3.268,-1.642,-1.888,-3.362,-1.935,,-1.357,-1.118,,-2.515,-5.139
7/12/2023 2:30,20231019,-0.84,-2.006,-1.434,-2.285,,-3.269,-1.649,-1.891,-3.365,-1.942,,-1.355,-1.119,,-2.514,-5.137
7/12/2023 3:00,20231019,-0.844,-2.01,-1.432,-2.273,,-3.268,-1.643,-1.889,-3.359,-1.94,,-1.358,-1.124,,-2.516,-5.132
7/12/2023 3:30,20231019,-0.844,-2.014,-1.42,-2.272,,-3.256,-1.633,-1.883,-3.353,-1.926,,-1.361,-1.121,,-2.526,-5.141
7/12/2023 4:00,20231019,-0.856,-2.01,-1.415,-2.275,,-3.251,-1.624,-1.878,-3.342,-1.92,,-1.355,-1.123,,-2.52,-5.135
7/12/2023 4:30,20231019,-0.858,-2.013,-1.418,-2.271,,-3.261,-1.63,-1.884,-3.349,-1.922,,-1.37,-1.126,,-2.519,-5.135
7/12/2023 5:00,20231019,-0.86,-2.024,-1.421,-2.262,,-3.258,-1.637,-1.887,-3.352,-1.928,,-1.372,-1.129,,-2.518,-5.128
7/12/2023 5:30,20231019,-0.854,-2.032,-1.416,-2.261,,-3.259,-1.631,-1.886,-3.345,-1.923,,-1.366,-1.122,,-2.524,-5.13
7/12/2023 6:00,20231019,-0.853,-2.036,-1.411,-2.262,,-3.251,-1.625,-1.876,-3.339,-1.917,,-1.365,-1.125,,-2.515,-5.121
7/12/2023 6:30,20231019,-0.862,-2.033,-1.416,-2.264,,-3.253,-1.629,-1.88,-3.339,-1.924,,-1.364,-1.129,,-2.523,-5.119
7/12/2023 7:00,20231019,-0.872,-2.03,-1.414,-2.272,,-3.261,-1.629,-1.885,-3.343,-1.919,,-1.377,-1.129,,-2.519,-5.127
7/12/2023 7:30,20231019,-0.867,-2.032,-1.423,-2.274,,-3.262,-1.638,-1.893,-3.347,-1.932,,-1.377,-1.135,,-2.528,-5.129
7/12/2023 8:00,20231019,-0.862,-2.031,-1.428,-2.279,,-3.274,-1.646,-1.901,-3.356,-1.94,,-1.385,-1.137,,-2.532,-5.127
7/12/2023 8:30,20231019,-0.87,-2.025,-1.429,-2.284,,-3.276,-1.648,-1.903,-3.353,-1.942,,-1.387,-1.146,,-2.53,-5.121
7/12/2023 9:00,20231019,-0.879,-2.01,-1.434,-2.286,,-3.284,-1.658,-1.909,-3.359,-1.944,,-1.389,-1.137,,-2.532,-5.12
7/12/2023 9:30,20231019,-0.891,-2.021,-1.436,-2.291,,-3.293,-1.659,-1.91,-3.369,-1.95,,-1.39,-1.14,,-2.529,-5.118
7/12/2023 10:00,20231019,-0.899,-2.024,-1.445,-2.291,,-3.298,-1.665,-1.916,-3.38,-1.956,,-1.388,-1.14,,-2.535,-5.123
7/12/2023 10:30,20231019,-0.904,-2.013,-1.441,-2.28,,-3.295,-1.665,-1.92,-3.375,-1.947,,-1.392,-1.142,,-2.535,-5.119
7/12/2023 11:00,20231019,-0.91,-2.012,-1.434,-2.291,,-3.298,-1.661,-1.916,-3.38,-1.947,,-1.396,-1.14,,-2.543,-5.133
